wave	flux	snr	noise	thru
2.5114494369599494	145.37207764686303	15.861325426008246	9.09602541762465	0.003250390287799749
2.527204771158299	139.578159217119	14.806422400912123	9.023246611415905	0.003220494057008296
2.542877441856084	137.21813462908597	15.524058570313967	9.161378006932136	0.0031903379534512907
2.558468269541018	161.02327729612367	18.26825070192056	9.554129923350683	0.0031597891174286984
2.5739782471830406	237.22872569573647	22.603919210786447	10.169742293278134	0.003131060439159425
2.589407280290567	301.33870399913434	26.646593541682723	10.806739347718473	0.0030932457450984032
2.6047567598090517	302.8992076970677	28.29857293221947	11.144054733404483	0.0030529351760235223
2.6200282638986985	302.1633711112639	26.66629920417421	10.992467448381325	0.003021660000333881
2.6352229943268437	257.0054778457612	22.762373147710708	10.51442203500238	0.0029932135785619395
2.6503413808814007	186.2067000664237	18.5965114978514	10.014200459188695	0.0029642678638311026
2.66538253346005	145.13939359703915	15.769889751510732	9.707095037259093	0.0029341155292830507
2.6803496650198917	139.4711893410757	14.422606929288946	9.58853150421232	0.0029076351006023177
2.695243719244958	125.73197865420795	13.714053327452303	9.55154736532072	0.0028818132449558334
2.710063686093753	119.20605397347177	13.113373169883603	9.539046078360679	0.0028519311677305185
2.724811209338052	124.01310016680695	12.54874196179313	9.552750484724637	0.0028136630229167042
2.7394885399142876	100.87458417564481	12.120719113469745	9.591583489532573	0.002773058704645897
2.754094632753382	100.35219326040723	11.84458757354142	9.648638286026621	0.00273388436289747
2.768630360296619	113.56739372036493	11.675303386370318	9.711101653463498	0.002698797890984238
2.7830984325408172	112.71913781412971	11.56522455078431	9.765222037325593	0.0026703969702860523
2.797497053103017	116.07428277174586	11.481111062431156	9.816284562354676	0.0026440056993626048
2.8118287945746734	131.41857109975575	11.461428659169224	9.853938673837519	0.002614879972163622
2.8260946281340553	116.49151717958006	11.636413055069939	9.921832941747024	0.0025817799272911165
2.840292923649972	132.10930856296267	12.491882592120637	10.09234194678254	0.0025482980653586404
2.8544279691541887	147.63489628456352	15.00630846500805	10.522219244066696	0.002514632535267636
2.868497040287455	239.53288559033015	20.207597029353746	11.41963192345933	0.0024799814965005633
2.8825035654031486	350.31609560142397	27.81922722431106	12.835459495338704	0.002444182296008936
2.896446389084157	509.83688090644716	35.39280946118823	14.3760875869346	0.002411803414637819
2.910327357438576	620.5375960281908	40.205799992538815	15.475929587295958	0.0023845961947657297
2.924146689012361	660.4575570130075	40.89963808115868	15.750451034023824	0.0023606877105800668
2.9379052357937416	560.9388086107946	38.05024499817271	15.267683998250403	0.0023396393820337043
2.95160350493295	465.13953259687054	34.19830233263083	14.57429435197364	0.002320266856461463
2.965242475444429	461.24746516904514	32.42389006051291	14.319804899535274	0.002299577851024283
2.9788223048867866	492.4634262254064	33.249954717379104	14.605146464790531	0.002277565368052067
2.992344325678075	518.6922839443448	34.48883969753605	14.973316323277889	0.0022574585902806104
3.005807793691948	523.8674375936324	33.804713881508874	14.95186979104482	0.0022353632296848052
3.019216065360288	441.70234262513736	30.356560201221463	14.343810659468536	0.002214215828103799
3.0325658343058235	323.0557411226038	24.835568098319424	13.30996502229833	0.0021966164949131584
3.0458614553106824	202.8007242962937	18.90310010462669	12.233359849026154	0.002180851981792088
3.059100674139672	160.54332491333147	14.271330900302997	11.439583253586825	0.0021669981685454587
3.0722859015842294	139.48096582063027	11.6272072199265	11.021662092128228	0.002154039906127952
3.0854178490718764	109.90186955320152	10.496000857674963	10.87711598988361	0.0021399201170852343
3.0984947055772456	109.97939449349414	10.088726159957194	10.870701772857894	0.0021226161554394954
3.111520205292857	113.02538779111413	9.935002900767438	10.913617656960671	0.0021053681813208514
3.1244928282201463	96.9207656217855	9.85850438996848	10.959905230080478	0.0020910673180392562
3.1374130944890766	114.70659035006199	9.799481802790574	11.005439623136084	0.002077808276496393
3.1502832438171673	125.7719100900074	9.745352389406543	11.049610840983785	0.00206520235787821
3.163101985773601	105.61403168198252	9.696033649119379	11.090159461369064	0.002053769070937911
3.1758704835503755	94.82360099814828	9.648608581801966	11.130126121499663	0.002042647918021792
3.188590132675141	106.52477924349857	9.602296754378374	11.171159639447792	0.0020314144359922406
3.2012600061213927	82.23847604880612	9.562584102979413	11.20690034502942	0.0020226882545300784
3.2138806635609387	110.85980188117138	9.50618835953469	11.26270140738816	0.002012538495158897
3.226454101322288	112.08016816099178	9.435391911701327	11.335351020261912	0.001998495590002941
3.2389804170599117	125.96799720027379	9.362747871374358	11.411814928237197	0.0019836980241894103
3.251457657503403	104.53510496622634	9.289057996242002	11.493609513783587	0.0019678654983169004
